"name","metric","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","cmi_max","cmi_mean","cmi_min","cmi_range","fgd","gdd0","gddlgd0","gdgfgd0","gsl","gsp","gst","ngd0","longitude","latitude"
"Hedwigia ciliata","Q05",-4.74999999999994,4.8,0.151049998998642,544.26,11.45,-28.605,21.6,-2.84499999999996,-19.45,6.25500000000006,-23.73,444.915,71.835,7.21,15.015,194.555,33.42,191.925,38.155,20.2,-17.98,-82.87,68.555,131,679.74,267,74.6,60.65,212.49,5.30500000000004,134.05,-143.5925,42.47291
"Hedwigia ciliata","Q95",5.25000000000006,10,0.359849990606308,1527.275,20.7400000000001,-5.95999999999999,49.175,14.45,8.93000000000004,14.55,-1.55499999999996,2655.18,315.365,143.63,74.315,880.725,464.76,768.8,676.03,246.985,156.19,82.815,241.39,225.75,2106.55,327,138.4,178.25,1409.315,11.65,268.95,102.6785,68.121675
"Hedwigia ciliata","range",10,5.2,0.208799991607666,983.015,9.29000000000001,22.645,27.575,17.295,28.38,8.29499999999996,22.175,2210.265,243.53,136.42,59.3,686.17,431.34,576.875,637.875,226.785,174.17,165.685,172.835,94.75,1426.81,60,63.8,117.6,1196.825,6.345,134.9,246.271,25.648765
"Hedwigia ciliata","optimum",1.73,6.1,0.193,723.6,16.3,-13.82,28.7,12.36,-5.42,12.84,-9.32,768.4,108.7,37.1,32.6,289.5,119.6,283.2,148.8,55.3,22.7,-28.6,86.9,158,1720.6,299,104,138,-111,10.11,196,9.273,63.251
"Hedysarum alpinum","mean",-2.93,7.9,0.204,1144.3,17.8,-21.53,39.3,9.83,-10.26,11.93,-17.04,706,116.8,25.2,55.9,306.2,87.2,278.6,123.1,53,8.8,-54.1,107.1,161,1433.2,280,117,114,3153754.1,9.89,164,-93.81,59.742
"Hedysarum alpinum","median",-2.24999999999994,7.5,0.188999998569489,1141.5,17.7500000000001,-20.95,38.6,10.55,-9.74999999999994,12.15,-16.65,620,109.4,18.6,52.4,283,68.4,268.15,85.65,37.8,2.65,-58.65,97.6,160,1443.45,280,115,113,327.05,10.05,166,-134.6258,61.21545
"Hedysarum alpinum","Q05",-10.15,5.1,0.138999998569489,808.415,12.55,-30.85,28.8,-2.24499999999995,-21.85,7.35500000000002,-26.75,326.8,54.905,3.705,24.81,149.23,14.1,140.305,14.305,3,-27.1,-90.19,62.635,122,735.89,261,98,66.55,175.81,6.45000000000005,118,-158.8235,48.708945
"Hedysarum alpinum","Q95",1.74500000000006,11.6,0.313000011444092,1560.345,22.7500000000001,-12.85,51.3,16.35,3.34500000000003,16.35,-8.75499999999994,1306.3,196.775,66.26,106.075,506.98,220.395,463.635,328.9,136.97,53.99,-4.305,183.045,203,2089.985,298,144.95,155,506.415,13.2500000000001,200,111.384465,68.55711
"Hedysarum alpinum","range",11.895,6.5,0.174000012874603,751.93,10.2,18,22.5,18.595,25.195,8.995,17.995,979.500000000001,141.87,62.555,81.265,357.75,206.295,323.33,314.595,133.97,81.09,85.885,120.41,81,1354.095,37,46.95,88.45,330.605,6.80000000000001,82,270.207965,19.848165
"Hedysarum alpinum","optimum",-1.21,7,0.183,867.1,17.01,-20.66,35.5,10.01,-9.04,12.84,-16.49,417.6,111.1,13.9,48.5,275.9,51.3,272.6,65.9,23.6,-0.7,-61.6,89.1,164,1728.9,289,105,109,-29.2,10.43,179,-145.634,62.044
"Hedysarum boreale","mean",-3.69,8,0.208,1134.6,17.41,-22.16,39.6,8.41,-10.74,11.01,-17.62,661.7,104.2,25.2,49.9,275.7,86.6,249.1,120,46,3.1,-60.2,106.3,169,1306.5,280,122,109,2093676.3,9.36,159,-124.715,58.792
"Hedysarum boreale","median",-2.84999999999997,7.7,0.189999997615814,1120.5,17.35,-21.05,38.9,9.15000000000003,-9.64999999999998,11.05,-16.55,583.2,98.7,19.4,50.5,263.4,66.7,246.4,81.2,32.6,-0.3,-60.8,95.8,168,1297.95,280,119,109,274.5,9.45000000000005,161,-121.868,60.7381
"Hedysarum boreale","Q05",-11.65,5.35,0.126999998092651,812.45,12.35,-32.85,32.15,-5.29999999999995,-27.8,6.75000000000006,-28.95,249.75,47.5,8.1,23.15,123.95,27.85,112.4,30.65,10.85,-27.4,-110,63.9,134,659.39,260,98,61,103.6,5.95000000000005,109,-153.72,44.2346
"Hedysarum boreale","Q95",1.95000000000005,11.6,0.325,1553.95,22.6,-13.5,50.4,15.55,9.45000000000005,15.95,-8.54999999999995,1226.65,180.45,57.05,76.2,456.6,198.85,425.9,325.35,110.35,41.7,-16.6,196.85,212.6,2014.9,298,154,152,423.5,12.85,199,-85.53415,69.41335
"Hedysarum boreale","range",13.6,6.25,0.198000001907349,741.5,10.25,19.35,18.25,20.85,37.25,9.19999999999999,20.4,976.9,132.95,48.95,53.05,332.65,171,313.5,294.7,99.5,69.1,93.4,132.95,78.5999999999999,1355.51,38,56,91,319.9,6.89999999999998,90,68.18585,25.17875
"Hedysarum boreale","optimum",-1.95,7.3,0.182,871.7,15.27,-20.07,34.5,9.17,-9.04,13.13,-15.1,565.7,104.7,17.3,51.5,272.8,59.6,260.8,66.3,23.7,2.4,-68.9,82.1,182,1691.5,286,106,98,-43.4,10.68,178,-115.859,61.6
"Hedysarum caucasicum","mean",-0.58,8.4,0.282,780.2,14.39,-15.36,29.7,3.5,-7.24,9.48,-10.49,2230.7,259.7,123.5,23.6,713.3,417.5,635.1,457.7,182.8,114.7,59.5,123.2,208,1198.9,293,118,83,38577996.9,7.09,176,42.255,43.209
"Hedysarum caucasicum","median",-0.449999999999989,8.4,0.28199999332428,778,14.55,-14.85,29.5,6.25000000000006,-9.34999999999997,9.55000000000001,-10.15,2238.6,262.8,116.5,19.9,725,409.7,646.2,415.5,177.7,116.4,64.8,104.1,209.5,1215.2,294,116,80.5,517.4,7.45000000000005,179,42.0522,43.2934
"Hedysarum caucasicum","Q05",-3.84999999999997,7.3,0.253599996566773,728.19,11.51,-19.72,27.3,-6.54999999999995,-13.6899999999999,6.41000000000002,-14.52,1264.2,177.03,45.63,12.52,486.11,165.55,453.69,165.55,76.25,36.24,1.58,49,165,681.59,276.3,99,20,123.75,2.65000000000003,137.3,40.23322,42.48151
"Hedysarum caucasicum","Q95",2.02000000000002,9.47,0.313800003528595,846.78,16.95,-12.05,32.37,11.49,10.15,12.12,-7.44999999999999,3181.69,354.71,201.22,50.98,974.94,659.89,805.59,859.84,307.31,194.89,104.63,232.78,260,1681.06,306,140,134,429496729.5,9.95000000000005,207,44.46989,43.89566
"Hedysarum caucasicum","range",5.86999999999999,2.17,0.0602000069618224,118.59,5.44,7.67000000000002,5.07,18.04,23.84,5.71000000000001,7.06999999999998,1917.49,177.68,155.59,38.46,488.83,494.34,351.9,694.29,231.06,158.65,103.05,183.78,95,999.47,29.7,41,114,429496605.75,7.30000000000001,69.7,4.23667,1.41415
"Hedysarum caucasicum","optimum",1.02,8.7,0.284,735,14.91,-14.25,27.9,8.36,-10.01,10.34,-8.86,2607.3,268.2,92,15.8,750.5,302.4,621.7,306.3,116.3,147.2,67.2,75.8,220,972.8,300,108,66,-258.8,8.8,194,41.597,43.296
"Hedysarum hedysaroides","mean",-1.05,8.9,0.302,769.7,14.13,-16.07,30.2,5.94,-7.87,8.87,-10.88,1751.2,213.2,93.8,28.2,595.6,316.9,566.8,338.7,135.7,82.9,32.1,103.6,197,1123.5,293,119,94,15973516.2,7.04,175,16.474,48.675
"Hedysarum hedysaroides","median",-0.249999999999943,9.3,0.319000005722046,707.25,14.2500000000001,-14.7499999999999,28.95,7.65000000000003,-7.64999999999998,9.05000000000001,-9.34999999999997,1752.55,215.5,89,28,608.1,304.1,589.1,321.15,135.75,80.65,36.65,93.7,194,1135.65,296,116,97,540.05,7.25000000000006,180,9.71135,46.7555
"Hedysarum hedysaroides","Q05",-9.44999999999999,5.6,0.125,652.785,10.95,-29.35,26.3,-6.26499999999995,-20.35,5.85000000000002,-25.865,733.435,103.085,29.8,10.7,282.025,105.325,253.675,114.24,52.17,16.27,-49.7,60.47,167,624.67,266,100,44,184.64,3.95000000000005,117,6.40919,44.61705
"Hedysarum hedysaroides","Q95",2.15000000000003,10.2,0.347000002861023,1388.615,16.7500000000001,-11.65,43.83,10.45,6.3250000000001,11.35,-6.54999999999995,2637.9,309.73,164.9,44.4,872.62,539.045,868.56,587.295,219.015,152,104.915,181.845,232,1561.735,307,149,134,895.11,9.45000000000005,208,90.946595,69.20225
"Hedysarum hedysaroides","range",11.6,4.6,0.222000002861023,735.830000000001,5.80000000000001,17.7,17.53,16.715,26.6750000000001,5.5,19.315,1904.465,206.645,135.1,33.7,590.595,433.72,614.885,473.055,166.845,135.73,154.615,121.375,65,937.065,41,49,90,710.47,5.5,91,84.537405,24.5852
"Hedysarum hedysaroides","optimum",0.69,9.5,0.314,691.7,14.15,-14.43,28.2,8.62,-7.58,9.21,-8.7,1588.6,214.7,58.1,23.9,652,220.7,654.2,220.6,138.5,70.3,52.7,85.5,188,1128.9,300,114,105,-114.1,7.32,191,6.943,47.038
"Helictochloa versicolor","mean",-0.61,9.1,0.32,700.9,13.72,-14.76,28.5,2.29,-4.58,8.44,-9.58,1781.4,204.9,100.3,21.9,566.1,340.6,509.7,373.7,134.8,80.5,17.4,117.3,205,1071.2,293,120,87,50095165,6.47,175,8.347,45.69
"Helictochloa versicolor","median",-0.449999999999989,9.2,0.31800000667572,711.6,13.85,-14.7499999999999,28.6,3.65000000000003,-6.84999999999997,8.55000000000001,-9.64999999999998,1749.7,203.9,95.1,18.1,562.7,328.2,492.3,351,134.5,79.7,21.5,113.9,203,1074.5,294,120,89,460,6.65000000000003,176,7.0144,45.6062
"Helictochloa versicolor","Q05",-4.14999999999998,7.9,0.282999992370605,587.94,10.55,-19.25,25.3,-8.54999999999995,-12.15,5.25000000000006,-13.55,1173.6,130.74,51.8,9.3,359.04,191.44,284.9,193.58,67.04,24.5,-53,69.44,165,546.66,274,99,31,171.24,3.14000000000003,134,2.02432,42.587
"Helictochloa versicolor","Q95",2.45000000000005,10.06,0.355999994277954,751.18,16.51,-10.45,30.66,9.95000000000005,10.2500000000001,11.15,-5.44999999999999,2514.52,283.76,160.12,43.3,792.2,520.26,776.28,589.92,205.18,139.9,93.62,181.26,250,1584.16,309,142,139,429496729.5,8.96000000000003,210,13.63692,47.22
"Helictochloa versicolor","range",6.60000000000002,2.15999999999999,0.0730000019073487,163.24,5.96,8.79999999999998,5.35999999999999,18.5,22.4,5.89999999999998,8.09999999999997,1340.92,153.02,108.32,34,433.16,328.82,491.38,396.34,138.14,115.4,146.62,111.82,85,1037.5,35,43,108,429496558.26,5.82,76,11.6126,4.633
"Helictochloa versicolor","optimum",-0.27,9.4,0.318,724.1,14.14,-14.75,28.6,8.04,-7.55,8.75,-9.4,1717.3,202.6,76.1,11.8,555.9,279.1,346.5,271.2,137.8,79.1,30.9,95.3,195,1096.9,296,117,97,-150.8,7.09,177,6.693,45.279
"Hieracium alpinum","mean",-0.02,7.4,0.278,674.9,13.32,-13.08,26.4,4.85,-4.16,8.87,-8.42,1737.5,218.4,85.7,30,601.9,288,526.4,381,150.1,87.4,22.9,127.1,195,1133.9,293,115,97,31868495.6,6.76,182,10.092,54.238
"Hieracium alpinum","median",0.150000000000034,7.9,0.299000000953674,688,13.55,-13.45,27.6,7.35000000000002,-6.04999999999995,9.05000000000001,-8.54999999999995,1701.3,214.8,79.5,31.7,596.7,273.9,506.1,307.7,138.3,82,23.5,106,191,1147.6,294,114,99,536.7,7.05000000000001,181,10.2616,49.1917
"Hieracium alpinum","Q05",-3.44999999999999,4.5,0.185000002384186,428.92,10.05,-18.05,17.2,-6.87999999999997,-11.35,5.65000000000003,-13.08,834.49,113.6,37.07,10.6,302.9,127.2,267.65,154.87,56.27,23.27,-38.23,65.47,160.05,610.79,274,97,34,201.42,3.35000000000002,139,-18.6516,45.36278
"Hieracium alpinum","Q95",3.05000000000001,9.9,0.342000007629395,807.39,15.95,-5.64999999999998,30.5,10.65,6.65000000000003,11.35,-2.14999999999998,2811.69,349.97,155.19,43.9,951.1,501.42,803.27,859.37,314.63,173.03,86.1,281.5,248.95,1588.45,313,138,141,429496729.5,9.05000000000001,223,24.37511,68.20699
"Hieracium alpinum","range",6.5,5.4,0.157000005245209,378.47,5.90000000000003,12.4,13.3,17.53,18,5.69999999999999,10.93,1977.2,236.37,118.12,33.3,648.2,374.22,535.62,704.5,258.36,149.76,124.33,216.03,88.8999999999998,977.66,39,41,107,429496528.08,5.69999999999999,84,43.02671,22.84421
"Hieracium alpinum","optimum",0.4,9.2,0.313,690.5,13.77,-13.29,28.1,8.95,-8.1,9.31,-8.52,1700.1,247.1,67.7,33.7,676.1,256.8,390.2,253.9,152,76.3,23.8,90,188,1170.1,296,111,104,-129.3,7.63,182,7.383,46.946
"Hieracium froelichianum","mean",0.66,9.2,0.322,701.6,14.91,-13.57,28.5,5.2,-5.04,9.66,-8.37,1802.4,224.2,95.3,27.4,616.3,325.4,577.9,352,142.8,83.8,26.5,116.4,188,1291.7,300,111,109,13422375.4,7.67,190,10.243,46.493
"Hieracium froelichianum","median",1.00000000000003,9.2,0.32150000333786,699.85,15.05,-13.55,28.45,8.60000000000002,-6.84999999999997,9.95000000000002,-8.09999999999997,1763.7,219.75,81.8,29,604.1,285.1,585.95,306.15,142.85,80.8,36.4,113.05,186,1342.15,301,109,113.5,640.35,7.95000000000005,193,11.9943,46.75685
"Hieracium froelichianum","Q05",-2.11499999999997,8.005,0.292000007629395,647.7,12.2500000000001,-16.615,26.435,-6.81499999999996,-9.94999999999999,6.85500000000004,-11.2499999999999,1170.655,143.355,42.91,9.845,373.98,162.855,270.635,164.115,69.58,31.02,-53.89,65.88,163,812.21,286,97.35,58,287.27,5.09500000000001,155,6.409245,44.568905
"Hieracium froelichianum","Q95",2.45000000000005,9.9,0.347000002861023,744.125,16.615,-11.185,30.365,10.78,9.01500000000002,11.48,-6.38499999999997,2602.6,327.995,163.42,43.6,921.125,530.43,921.125,586.28,227.27,155.53,97.595,183.3,224.4,1629.78,308,131.95,138,988.884999999999,9.42000000000005,211.65,13.935445,47.5595
"Hieracium froelichianum","range",4.56500000000001,1.895,0.0549999952316284,96.425,4.36499999999997,5.43,3.93,17.595,18.965,4.62499999999997,4.86499999999997,1431.945,184.64,120.51,33.755,547.145,367.575,650.49,422.165,157.69,124.51,151.485,117.42,61.4,817.57,22,34.6,80,701.614999999999,4.32500000000003,56.65,7.5262,2.990595
"Hieracium froelichianum","optimum",1.55,9.3,0.318,694.1,15.21,-13.6,28.3,9.33,-7.48,10.53,-7.79,1511.7,213.8,72.3,30.2,595.9,259.5,608.7,266.7,158.1,56.8,49.7,110.5,185,1459.5,304,106,118,-109.7,8.38,199,12.886,47.1
"Hieracium lachenalii","mean",0.68,8.9,0.313,704.4,14.98,-13.46,28.4,6.46,-4.64,9.74,-8.36,1747.8,207.9,95.2,24.9,580.9,320.2,530.6,362.2,134.9,80,24.6,110.3,187,1315,300,109,110,21558296.4,7.73,193,5.227,47.609
"Hieracium lachenalii","median",0.850000000000023,9,0.31800000667572,705.9,15.05,-13.45,28.5,8.45000000000005,-6.44999999999999,9.85000000000002,-8.34999999999997,1724.4,206.5,93.4,23.7,581.7,320.2,551.2,353.2,131.8,77.3,27,94.6,185.5,1322.1,300,109,113,608.4,7.95000000000005,192,8.1942,46.5875
"Hieracium lachenalii","Q05",-3.44999999999999,6.5,0.22889999628067,571.32,11.45,-18.76,24,-6.04999999999995,-10.7699999999999,6.23000000000005,-13.36,956.61,113.62,41.6,10.29,309.89,148.82,251.64,164.73,61.28,20.51,-62.14,59.49,152.25,673.38,279,71.7,46.5,237.9,4.07500000000005,143.9,-0.51042,44.77585
"Hieracium lachenalii","Q95",4.96000000000004,10.1,0.351199998855591,777.18,18.66,-5.84999999999997,30.81,11.55,11.86,12.97,-1.83999999999996,2573.98,306.39,152.73,44.7,842.59,503.07,818.38,571.86,216.98,146.45,105.01,213.26,236.75,1991.2,327.1,136,161.5,42950733.2399976,10.05,258.2,14.95561,61.36803
"Hieracium lachenalii","range",8.41000000000003,3.6,0.122300002574921,205.86,7.20999999999999,12.91,6.81,17.6,22.63,6.73999999999999,11.52,1617.37,192.77,111.13,34.41,532.7,354.25,566.74,407.13,155.7,125.94,167.15,153.77,84.5,1317.82,48.1,64.3,115,42950495.3399976,5.97499999999997,114.3,15.46603,16.59218
"Hieracium lachenalii","optimum",1.5,9,0.312,698.3,15.27,-13.2,28.5,9.55,-7.31,10.14,-8.21,1596.1,213.9,69.4,14.4,623.3,313.8,638.7,260.9,134.1,65.7,28,89.5,186,1359.4,302,109,115,-128.8,8.09,195,7.69,46.503
"Hieracium umbellatum","mean",-0.34,7.6,0.196,1116.2,19.6,-19.32,38.9,12.65,-10.35,14.04,-14.8,779.2,114.9,33.1,45.8,304.7,111.4,283.3,138.4,56.1,14.8,-40.5,96.6,153,1791.3,293,109,132,389.8,11.16,186,59.178,59.348
"Hieracium umbellatum","median",0.150000000000034,7.3,0.183000004291534,1195.6,19.3,-21.75,42.2,13.2500000000001,-11.65,13.7500000000001,-17.15,675.4,97.5,27.85,37.4,266.2,96.75,260.35,104.1,44.75,14.05,-37.3,88.6,154,1790.15,292,107,137,346.6,11.05,191,62.11975,61.2788
"Hieracium umbellatum","Q05",-5.64999999999998,4.6,0.145000004768372,680.02,15.195,-27.505,25.47,3.45000000000005,-21.25,11.295,-22.05,382.235,73.06,6.48,25.19,203.375,25.88,199.835,31.675,8.925,-26.265,-86.775,66.435,119,1295.355,279,95,92,265.715,8.84000000000005,142,8.112225,48.915395
"Hieracium umbellatum","Q95",2.75000000000006,11.4,0.276099998950958,1426.665,24.15,-9.12499999999997,50.155,17.55,7.15000000000003,17.55,-5.69499999999996,1669.105,232.615,83.155,92.975,606.92,275.24,450.1,388.025,167.87,82.515,2.89000000000004,185.54,192.55,2366.155,308,138,162.55,636.18,13.55,211,158.053965,66.758505
"Hieracium umbellatum","range",8.40000000000003,6.8,0.131099994182587,746.645,8.95499999999999,18.38,24.685,14.1,28.4,6.25499999999997,16.355,1286.87,159.555,76.675,67.785,403.545,249.36,250.265,356.35,158.945,108.78,89.665,119.105,73.55,1070.8,29,43,70.55,370.465,4.70999999999996,69,149.94174,17.84311
"Hieracium umbellatum","optimum",0.31,7.1,0.169,1327.2,18.46,-24.98,44,13.04,-15.7,12.86,-19.01,673.7,90.2,27.5,35.7,247.1,97.6,250.3,100.8,48.7,18.6,-26.2,89.4,154,1856.5,291,101,141,317.2,10.61,194,63.142,64.595
"Hippuris vulgaris","mean",-0.28,6.8,0.206,953.6,17.06,-16.45,33.5,9.14,-6.08,12.16,-12.21,878.3,122.3,39.2,41.5,326.6,131.7,272.9,191.8,72.8,22.9,-42.1,114.8,165,1578.6,291,112,129,1979655.3,9.76,191,-1.886,59.076
"Hippuris vulgaris","median",0.450000000000045,6.3,0.195000004768372,896.4,16.95,-14.7499999999999,32,11.05,-6.04999999999995,12.2500000000001,-10.7499999999999,723.75,104.45,32.6,36.3,272.2,106.8,261.7,129.95,51.65,16,-38.3,96.2,161,1616.75,292,108,128.5,355.4,9.95000000000005,188,19.38755,63.3899
"Hippuris vulgaris","Q05",-9.01499999999997,3.335,0.122000002861023,435.045,11.185,-29.85,16.1,-3.54999999999995,-21.65,8.08500000000002,-25.85,314.305,50.37,6.24,19.535,139.64,25.21,127.765,28.635,4.585,-35,-100.75,66.875,122,888.095,267,85.3,67,164.365,6.05000000000001,126,-146.11807,40.76058
"Hippuris vulgaris","Q95",4.75000000000006,11.7,0.330299994945526,1488.015,23.48,-3.64999999999998,49.8,16.2500000000001,8.81500000000003,16.315,-0.449999999999989,1935.205,246.965,95.29,83.8,656.855,309.25,457.995,586.6,211.81,111.75,9.39499999999999,214.9,210,2185.3,324.7,146.7,182.7,962.175,13.2500000000001,286.65,148.51188,69.508735
"Hippuris vulgaris","range",13.765,8.365,0.208299992084503,1052.97,12.295,26.2,33.7,19.8,30.465,8.23000000000001,25.4,1620.9,196.595,89.05,64.265,517.215,284.04,330.23,557.965,207.225,146.75,110.145,148.025,88,1297.205,57.6999999999999,61.3999999999999,115.7,797.81,7.20000000000005,160.65,294.62995,28.748155
"Hippuris vulgaris","optimum",0.31,6.1,0.191,866.9,16.05,-13.64,30.8,12.37,-5.78,12.39,-9.58,707,96.9,33.4,32.3,260.2,107.5,262.8,120.9,48.4,17.4,-27.7,83.1,158,1654.7,291,106,130,-60.9,9.96,194,20.234,66.401
"Homogyne alpina","mean",-0.02,9.1,0.319,702.1,14.21,-14.42,28.6,5.9,-6.2,8.97,-9.08,1738.9,211.7,90.5,27.3,589.6,308.5,560.1,327.1,131,79.1,27.6,103.4,191,1177.5,296,114,103,27721594.8,7.14,183,9.832,46.403
"Homogyne alpina","median",0.250000000000057,9.2,0.31800000667572,706.7,14.45,-14.35,28.7,7.65000000000003,-7.44999999999999,9.25000000000006,-8.94999999999999,1674.55,210,82.85,28.8,585.9,287.2,567.7,299.85,127,74.7,27.1,98.5,189,1212.4,298,113,107,579.5,7.45000000000005,186,9.71365,46.6063
"Homogyne alpina","Q05",-3.72499999999995,7.9,0.290000009536743,606.5,10.7500000000001,-19.05,25.3,-6.04999999999995,-11.95,5.55000000000001,-13.2499999999999,1115.425,129.4,43.525,10.2,353.375,158.225,296.225,160.625,65.3,25.025,-48.3,59.125,158,590.25,277,97,41.55,215.425,3.85000000000002,139,5.900775,44.1909
"Homogyne alpina","Q95",2.65000000000003,10.1,0.349000000953674,757.85,16.7500000000001,-9.54999999999995,31,10.7500000000001,9.25000000000006,11.35,-5.14999999999998,2572.825,296.4,157.725,43.9,839.925,513.475,820.95,554.575,210.075,147.1,100.85,165.575,236,1624.1,310,138,146,429496729.5,9.15000000000003,213,15.05,47.601125
"Homogyne alpina","range",6.37499999999999,2.2,0.0589999914169312,151.35,6,9.5,5.7,16.8,21.2,5.80000000000001,8.09999999999997,1457.4,167,114.2,33.7,486.55,355.25,524.725,393.95,144.775,122.075,149.15,106.45,78,1033.85,33,41,104.45,429496514.075,5.30000000000001,74,9.149225,3.410225
"Homogyne alpina","optimum",1.37,9.3,0.32,694.8,14.87,-14.3,28.7,9.5,-7.62,10.32,-8.47,1602.9,195.3,73.4,35.1,518.6,260.2,655.4,251.9,109.6,66.7,24.4,88.4,187,1448.4,302,112,108,-122,8.28,190,7.2,47.043
"Hovea montana","mean",5.28,8.8,0.408,450.4,17.7,-3.83,21.5,0.21,9.79,11.12,-0.43,1556.3,188,78.9,27.6,535.4,260,284.3,528.4,140.7,45.8,-59,199.7,324,1995.5,158,240,225,814.3,8,300,147.236,-37.852
"Hovea montana","median",5.25000000000006,9.1,0.403999996185303,479.3,18.2500000000001,-4.24999999999994,22.7,-0.649999999999977,9.35000000000002,11.2500000000001,-0.899999999999977,1587.65,193.95,82.55,28.6,554.4,264.85,293.7,552.3,146,46.4,-60.95,209.8,324,1969.05,159,240,194,651.2,8.45000000000005,288,147.2166,-36.91605
"Hovea montana","Q05",4.55000000000001,6.7,0.392400007247925,316.2,15.155,-5.84999999999997,16,-1.34999999999997,8.35000000000002,9.85000000000002,-1.94999999999999,1123.435,127.045,56.335,20.67,354.45,198.905,204.415,350.985,86.34,11.225,-84.33,154.07,306.1,1772.69,147.1,231,167,522.22,5.75500000000004,266.35,146.314425,-41.99683
"Hovea montana","Q95",6.65000000000003,9.6,0.435650005340576,508.3,18.7500000000001,-0.249999999999943,23.8,3.05000000000001,11.515,11.7500000000001,2.71500000000005,1862.755,230.885,91.605,33.065,654.08,311.51,344.28,653.345,189.49,85.25,-24.51,228.48,342,2415.55,169,251.95,365,1852.77,8.75000000000006,365,148.39108,-36.385745
"Hovea montana","range",2.10000000000002,2.9,0.0432499980926514,192.1,3.59500000000004,5.60000000000002,7.8,4.39999999999998,3.165,1.90000000000003,4.66500000000003,739.32,103.84,35.27,12.395,299.63,112.605,139.865,302.36,103.15,74.025,59.82,74.41,35.9,642.86,21.9,20.95,198,1330.55,2.99500000000002,98.65,2.07665499999999,5.611085
"Hovea montana","optimum",5.25,9.1,0.403,480.2,18.33,-4.29,22.7,-0.9,8.85,11.3,-1,1634.9,200.9,85.6,29,579.4,267.8,298.4,579.8,152.1,50.2,-61.4,214.8,321,1992.6,159,241,191,648.1,8.48,284,147.245,-36.903
"Huperzia selago","mean",-0.07,6.4,0.242,723.5,13.7,-13.19,26.9,5.14,-3.23,9.57,-8.93,1598.4,203.3,75.6,31.8,555.3,253,452.7,389.1,145.6,81,7.2,138.3,192,1235.3,293,114,103,15125715.2,7.23,186,13.517,59.699
"Huperzia selago","median",0.250000000000057,5.9,0.232999992370605,703.7,13.65,-13.15,26.8,7.35000000000002,-3.94999999999999,9.65000000000003,-8.74999999999994,1449.1,177,68.4,31.3,483.8,231.9,415.1,303.8,119.1,66.9,1.7,110.4,190,1209.2,293,114,99,464.2,7.35000000000002,181,12.0236,62.1262
"Huperzia selago","Q05",-5.54999999999995,4.3,0.158000004291534,442.52,10.35,-23.49,17.3,-6.54999999999995,-14.95,6.45000000000005,-18.95,685.98,97.9,28.5,19.6,259.26,98.1,244.62,113.9,44.2,13.7,-43.48,66.9,153,678.92,268,79,37,176.82,3.75000000000006,126,-5.62598,46.12556
"Huperzia selago","Q95",4.75000000000006,9.7,0.339000010490418,1111.44,17.2500000000001,-4.94999999999999,38.1,12.05,7.25000000000006,12.55,-1.14999999999998,3118.68,388.4,148.84,45.24,1058.9,484.32,771.3,974.82,353.84,202.08,75.8799999999999,312.48,245,1901.46,327,143,167,2101.3,10.05,265.4,44.26952,69.70086
"Huperzia selago","range",10.3,5.4,0.181000006198883,668.92,6.90000000000003,18.54,20.8,18.6,22.2,6.09999999999997,17.8,2432.7,290.5,120.34,25.64,799.64,386.22,526.68,860.92,309.64,188.38,119.36,245.58,92,1222.54,59,64,130,1924.48,6.29999999999995,139.4,49.8955,23.5753
"Huperzia selago","optimum",0.23,5.6,0.231,706.3,13.63,-13.42,28,8.91,-5.49,9.48,-9.09,1392.3,144.7,49.6,33,405.9,216.5,345,196.1,108.5,60.4,-16.7,86.2,188,1147.5,294,113,90,-116.3,7.31,186,8.085,62.196
"Hygrohypnella polaris","mean",-8.16,6,0.164,1153.8,11.76,-25.71,37.5,3.57,-16.34,7.27,-21.94,753.2,118.2,27.7,52.4,311.9,96.7,279.5,141.4,68.3,23.9,-35.3,103.6,187,789.4,263,142,78,92241134.2,7.47,122,22.987,66.789
"Hygrohypnella polaris","median",-8.89999999999998,5.5,0.157000005245209,1195.8,12.95,-27.35,39,6.00000000000003,-15.75,7.80000000000004,-22.95,642.2,111.6,21.15,40.2,284.65,80.35,273.4,93.25,54,15.7,-39.4,97,185,745,261,145,76.5,310.4,7.95000000000005,115,17.69645,68.11645
"Hygrohypnella polaris","Q05",-16.2649999999999,3.385,0.109850002527237,629.465,2.63500000000003,-37.05,20.64,-13.95,-32.265,0.835000000000028,-33.48,286.19,45.525,5.585,23.27,120.695,19.685,82.55,20.27,18.06,-11.74,-75.04,64.94,135.6,123.38,228.75,105,11,30.5,2.05000000000001,60.8,-145,50.291805
"Hygrohypnella polaris","Q95",0.565000000000012,10.015,0.248450001478195,1654.93,19.865,-13.235,52.645,13.85,2.39500000000002,13.85,-8.84999999999997,1575.685,233.43,70.92,100.7,636.11,246.755,584.785,416.08,165.14,87.12,15.16,161.18,248,1664.96,292,172,153.35,429496729.5,11.585,185,141.051245,79.43704
